auc_positive_high,cohen_d,comparison,family,feature,mean_diff,negative_count,negative_mean,positive_count,positive_mean
0.46764346764346765,-0.15329579404824725,rescue_vs_damage,sample0_delta,delta_distance_to_sample0_entropy_logprob_vs_sample0,-0.1749234417624197,84,1.9271795430006917,39,1.752256101238272
0.7206570025718962,1.3567235961245263,non_sample0_rescue_vs_other_alt,stability,cluster_size,1.3311900865092354,658,1.28419452887538,39,2.6153846153846154
0.7271841633543761,1.347419543566073,non_sample0_rescue_vs_other_alt,stability,cluster_weight_mass,0.17397919587949034,658,0.15810671722990116,39,0.3320859131093915
0.6925415010521393,0.7800940605926485,non_sample0_rescue_vs_other_alt,stability,stable_score,0.11876791244237378,658,0.21025179035849412,39,0.3290197028008679
0.536045514768919,-0.019351579021634042,non_sample0_rescue_vs_other_alt,stability,low_entropy_score,-0.009325619640950078,658,0.36359759849236833,39,0.35427197885141826
0.32875457875457875,-0.6377111006678038,non_sample0_rescue_vs_other_alt,stability,fragmentation_entropy,-0.3290916119511742,658,1.6003221048622598,39,1.2712304929110856
0.3593445561530668,-0.6040897107923754,non_sample0_rescue_vs_other_alt,stability,normalized_fragmentation_entropy,-0.08548842114429211,658,0.8984833199054477,39,0.8129948987611556
0.32875457875457875,-0.6377111006678036,non_sample0_rescue_vs_other_alt,stability,semantic_entropy_weighted_set,-0.3290916119511742,658,1.6003221048622598,39,1.2712304929110856
0.32187670485542824,-0.6738360743669422,non_sample0_rescue_vs_other_alt,stability,semantic_clusters_set,-1.292884420543995,658,6.036474164133739,39,4.743589743589744
0.47385238874600577,-0.10239263418580033,non_sample0_rescue_vs_other_alt,geometry,centroid_entropy_z,-0.10510228196724886,658,0.11180008780004078,39,0.006697805832791922
0.5255241212688021,0.09150541580349511,non_sample0_rescue_vs_other_alt,geometry,centroid_max_entropy_z,0.08045680896394969,658,0.06698016298348644,39,0.14743697194743613
0.5291481568077313,0.09479344014857326,non_sample0_rescue_vs_other_alt,geometry,centroid_logprob_z,0.09443537760771176,658,-0.24772467349598745,39,-0.1532892958882757
0.44657470189385085,-0.2782319293748863,non_sample0_rescue_vs_other_alt,geometry,centroid_len_z,-0.27949029002534886,658,0.07232965007865103,39,-0.20716063994669787
0.47502143246824097,-0.10667852909810804,non_sample0_rescue_vs_other_alt,geometry,distance_to_sample0_entropy_logprob,-0.11219931321912546,658,1.8644554144573975,39,1.752256101238272
0.6339918946301925,0.48530706588959244,non_sample0_rescue_vs_other_alt,geometry,top2_weight_margin,0.11424171174571748,658,0.20206493984548682,39,0.3163066515912043
0.6425259138025096,0.5207802241514433,non_sample0_rescue_vs_other_alt,geometry,top2_logprob_margin,0.311776080850119,658,0.5156686994827988,39,0.8274447803329178
0.6052334190632063,0.3865916920668936,non_sample0_rescue_vs_other_alt,geometry,top2_low_entropy_margin,0.2352221156699129,658,0.578082435829989,39,0.8133045514999019
